Date,Value
201605,0.39
201606,0.15
201607,0.00
201608,0.01
201609,0.00
201610,8.13
201611,5.10
201612,7.92
201701,19.58
201702,15.74
201703,4.38
201704,5.30
201705,0.06
201706,0.42
201707,0.00
201708,0.01
201709,0.13
201710,0.44
201711,6.51
201712,0.19
201801,7.92
201802,0.59
201803,7.90
201804,6.49
201805,0.30
201806,0.00
201807,0.00
201808,0.01
201809,0.12
201810,1.54
201811,6.08
201812,5.07
201901,9.67
