Date,Value
201712,0.16
201801,6.08
201802,0.36
201803,8.63
201804,3.17
201805,0.08
201806,0.02
201807,0.02
201808,0.00
201809,0.00
201810,0.08
201811,5.08
201812,3.81
201901,8.87
