Date,Value
199308,0.00
199309,0.00
199310,0.33
199311,1.22
199312,1.92
199401,1.83
199402,6.11
199403,2.34
199404,0.83
199405,0.91
199406,0.00
199407,0.00
199408,0.00
199409,0.16
199410,0.75
199411,2.00
199412,1.70
199501,19.42
199502,2.07
199503,10.02
199504,0.53
199505,1.18
199506,0.30
199507,0.00
199508,0.00
199509,0.00
199510,0.00
199511,0.34
199512,1.95
199601,2.36
199602,9.05
199603,1.68
199604,0.72
199605,0.36
199606,0.02
199607,0.03
199608,0.00
199609,0.00
199610,2.95
199611,2.46
199612,5.15
199701,5.54
199702,0.19
199703,0.01
199704,0.01
199705,0.00
199706,0.00
199707,0.09
199708,0.01
199709,0.29
199710,0.03
199711,4.48
199712,6.64
199801,5.00
199802,20.83
199803,3.78
199804,3.00
199805,2.08
199806,0.07
199807,0.01
199808,0.00
199809,0.56
199810,0.26
199811,1.91
199812,1.22
199901,3.01
199902,1.34
199903,5.03
199904,2.33
199905,0.01
199906,0.06
199907,0.05
199908,0.06
199909,0.08
199910,0.00
199911,1.50
199912,0.05
200001,1.87
200002,9.83
200003,2.28
200004,4.10
200005,0.02
200006,0.11
200007,0.00
200008,0.00
200009,0.04
200010,2.22
200011,0.00
200012,0.12
200101,6.98
200102,6.05
200103,5.51
200104,1.67
200105,0.02
200106,0.00
200107,0.05
200108,0.00
200109,0.00
200110,0.61
200111,3.78
200112,2.27
200201,1.09
200202,0.33
200203,0.64
200204,0.32
200205,0.14
200206,0.00
200207,0.00
200208,0.00
200209,0.07
200210,0.01
200211,3.78
200212,5.56
200301,0.07
200302,3.55
200303,2.60
200304,2.15
200305,1.61
200306,0.01
200307,0.07
200308,0.00
200309,0.00
200310,0.23
200311,1.48
200312,2.17
200401,0.63
200402,5.92
200403,0.43
200404,0.01
200405,0.00
200406,0.00
200407,0.00
200408,0.00
200409,0.00
200410,4.20
200411,0.61
200412,8.16
200501,9.40
200502,6.61
200503,3.17
200504,0.85
200505,0.90
200506,0.01
200507,0.00
200508,0.00
200509,0.09
200510,0.56
200511,1.58
200512,1.37
200601,4.88
200602,2.14
200603,3.79
200604,5.27
200605,1.16
200606,0.00
200607,0.00
200608,0.01
200609,0.01
200610,0.28
200611,0.26
200612,1.02
200701,1.73
200702,2.43
200703,0.13
200704,0.59
200705,0.01
200706,0.00
200707,0.00
200708,0.04
200709,0.23
200710,0.43
200711,0.23
200712,2.19
200801,12.59
200802,2.18
200803,0.08
200804,0.13
200805,0.19
200806,0.00
200807,0.00
200808,0.03
200809,0.00
200810,0.14
200811,2.94
200812,2.14
200901,0.55
200902,5.44
200903,0.79
200904,0.19
200905,0.13
200906,0.17
200907,0.00
200908,0.05
200909,0.02
200910,2.43
200911,0.05
200912,3.32
201001,8.31
201002,4.36
201003,0.58
201004,2.91
201005,0.09
201006,0.00
201007,0.02
201008,0.00
201009,0.00
201010,2.14
201011,1.54
201012,10.30
201101,1.24
201102,3.63
201103,6.69
201104,0.18
201105,0.61
201106,0.27
