Date,Value
198909,0.35
198910,3.13
198911,6.21
198912,3.63
199001,9.18
199002,5.92
199003,2.80
199004,2.89
199005,3.30
199006,2.82
199007,0.89
199008,1.87
199009,0.21
199010,6.15
199011,9.46
199012,5.42
199101,4.67
199102,5.15
199103,4.24
199104,4.60
199105,2.85
199106,2.48
199107,0.68
199108,1.86
199109,0.23
199110,1.65
199111,7.60
199112,4.47
199201,6.99
199202,3.76
199203,1.09
199204,4.24
199205,0.61
199206,2.09
199207,1.76
199208,0.80
199209,2.15
199210,2.45
199211,6.07
199212,5.12
199301,4.09
199302,0.84
199303,4.05
199304,5.15
199305,3.04
199306,2.80
199307,2.59
199308,0.86
199309,0.34
199310,1.71
199311,2.35
199312,5.86
199401,4.15
199402,5.28
199403,3.28
199404,2.88
199405,2.06
199406,2.12
199407,0.53
199408,0.42
199409,1.37
199410,5.49
199411,7.19
199412,7.74
199501,6.40
199502,4.76
199503,5.16
199504,3.05
199505,1.53
199506,2.15
199507,1.30
199508,1.63
199509,1.93
199510,4.99
199511,11.13
199512,7.05
199601,6.90
199602,7.71
199603,2.22
199604,5.58
199605,3.50
199606,1.15
199607,0.72
199608,0.63
199609,2.12
199610,5.84
199611,6.95
199612,11.63
199701,7.47
199702,3.71
199703,8.24
199704,3.98
199705,2.75
199706,2.90
199707,1.68
199708,1.09
199709,3.88
199710,6.77
199711,4.34
199712,4.26
199801,8.21
199802,4.64
199803,4.05
199804,1.64
199805,3.66
199806,1.61
199807,1.07
199808,0.21
199809,0.66
199810,2.76
199811,10.04
199812,10.06
199901,7.53
199902,9.93
199903,4.51
199904,1.46
199905,2.50
199906,1.86
199907,0.98
199908,1.31
199909,0.36
199910,3.49
199911,8.24
199912,7.13
200001,6.09
200002,4.28
200003,3.94
200004,2.29
200005,3.06
200006,2.14
200007,0.68
200008,0.40
200009,1.97
200010,2.93
200011,3.02
200012,3.41
200101,2.98
200102,2.08
200103,3.56
200104,3.26
200105,1.92
200106,2.48
200107,0.73
200108,1.43
200109,0.79
200110,4.60
200111,7.67
200112,7.66
200201,7.33
200202,4.23
200203,4.46
200204,3.23
200205,2.00
200206,1.81
200207,0.55
200208,0.31
200209,0.79
200210,0.64
200211,3.80
200212,7.36
200301,8.26
200302,2.49
200303,7.09
200304,3.84
200305,1.48
200306,0.52
200307,0.14
200308,0.29
200309,1.23
200310,6.32
200311,6.30
200312,5.51
200401,6.20
200402,3.20
200403,3.23
200404,1.35
200405,3.06
200406,1.63
200407,0.40
200408,3.21
200409,2.81
200410,3.81
200411,3.79
200412,4.96
200501,4.58
200502,1.11
200503,4.39
200504,3.37
200505,3.64
200506,2.03
200507,1.09
200508,0.49
200509,1.59
200510,4.15
200511,5.48
200512,6.72
200601,11.78
200602,3.57
200603,3.48
200604,2.93
200605,2.37
200606,2.23
200607,0.38
200608,0.18
200609,1.17
200610,1.81
200611,13.51
200612,6.85
200701,5.11
200702,4.61
200703,5.26
200704,2.13
200705,1.42
200706,1.68
200707,1.06
200708,0.70
200709,1.43
200710,4.06
200711,3.97
200712,8.81
200801,5.79
200802,3.65
200803,4.03
200804,2.29
200805,1.58
200806,1.88
200807,0.48
200808,2.13
200809,0.65
200810,2.36
200811,6.84
200812,5.71
200901,6.23
200902,1.98
200903,4.89
200904,2.66
200905,3.12
200906,0.96
200907,0.66
200908,0.86
200909,1.65
200910,5.57
200911,7.93
200912,3.39
201001,6.24
201002,3.38
201003,3.72
201004,4.04
201005,4.28
201006,3.28
201007,0.41
201008,0.74
201009,3.46
201010,4.29
201011,5.78
201012,7.70
201101,6.53
201102,4.09
201103,7.81
201104,4.67
201105,4.09
201106,1.44
201107,1.06
201108,0.20
201109,1.29
201110,3.34
201111,6.10
201112,3.20
201201,6.35
201202,4.76
201203,7.87
201204,3.93
201205,2.31
201206,3.93
201207,1.43
201208,0.10
201209,0.16
201210,6.47
201211,7.31
201212,8.25
201301,3.97
201302,2.76
201303,3.75
201304,4.23
201305,3.01
201306,2.26
201307,0.16
201308,1.60
201309,5.60
201310,1.37
201311,4.03
201312,2.94
201401,4.42
201402,6.28
201403,7.78
201404,3.78
201405,2.44
201406,1.73
201407,0.77
201408,1.47
201409,1.79
201410,6.01
201411,6.10
201412,6.23
201501,4.96
201502,4.30
201503,4.32
201504,1.82
201505,1.51
201506,0.47
201507,0.42
201508,1.33
201509,1.50
201510,4.18
201511,7.02
201512,11.42
201601,6.82
201602,5.08
201603,6.99
201604,1.60
201605,1.54
201606,1.83
201607,1.16
201608,0.36
201609,1.67
201610,10.29
201611,6.87
201612,4.93
201701,3.64
201702,7.17
201703,8.53
201704,4.88
201705,2.42
201706,1.55
201707,0.04
201708,0.14
201709,1.35
201710,5.06
201711,8.86
201712,5.09
201801,7.74
201802,4.38
201803,3.27
201804,5.48
201805,1.08
201806,1.36
201807,0.17
201808,0.35
201809,1.59
201810,3.65
201811,5.21
201812,7.02
201901,4.49
